type,vendor,description,name,product_link,material,coating,coolant_type,overall_length,shank_length,shank_dia,shoulder_length,shoulder_dia,nr_flutes,flute_length,flute_dia,tip_dia,tip_angle,tip_length,angle,corner_radius,thread_pitch,thread_profile_angle,thread_nr_teeth,taper_dia,taper_angle,preset_name,spindle,feed_xy,feed_z,feed_in,feed_out,clockwise,protrusion,tapered_type,unit
thread mill,Dreanique,"TRT-UNC-NO.6-32-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.6-32-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,7.5,1.6,3,2.3811,2.65,0,0,0,0.0,0.0,0.7937,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -NO.6-40-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -NO.6-40-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,7.2,1.9,3,1.905,2.75,0,0,0,0.0,0.0,0.635,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.8-32-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.8-32-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,9.0,2.2,3,2.3811,3.2,0,0,0,0.0,0.0,0.7937,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -NO.8-36-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -NO.8-36-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,8.7,2.4,3,2.1168,3.3,0,0,0,0.0,0.0,0.7056,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-NO.10-24-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNC-NO.10-24-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,10.0,2.4,3,3.1749,3.7,0,0,0,0.0,0.0,1.0583,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -NO.10-32-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRT-UNF -NO.10-32-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,10.0,2.9,3,2.3811,3.9,0,0,0,0.0,0.0,0.7937,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-1/4""-20-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNC-1/4""-20-H6",,Ti coated,TiAlN,Mist,50.0,0,6.0,12.0,3.3,3,3.81,4.9,0,0,0,0.0,0.0,1.27,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -1/4""-28-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNF -1/4""-28-H6",,Ti coated,TiAlN,Mist,50.0,0,6.0,12.0,4.2,3,2.7213000000000003,5.3,0,0,0,0.0,0.0,0.9071,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-3/8""-16-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNC-3/8""-16-H8",,Ti coated,TiAlN,Mist,60.0,0,8.0,18.0,4.7,4,4.762499999999999,6.4,0,0,0,0.0,0.0,1.5875,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-5/16""-18-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNC-5/16""-18-H8",,Ti coated,TiAlN,Mist,60.0,0,8.0,20.0,5.85,4,4.2333,7.8,0,0,0,0.0,0.0,1.4111,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-7/16""-14-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNC-7/16""-14-H10",,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,7.0,4,5.4429,9.2,0,0,0,0.0,0.0,1.8143,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNF -7/16""-20-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNF -7/16""-20-H10",,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,7.9,4,3.81,9.5,0,0,0,0.0,0.0,1.27,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRT-UNC-1/2""-13-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel","TRT-UNC-1/2""-13-H10",,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,7.5,4,5.8614,10.0,0,0,0,0.0,0.0,1.9538,60.0,3,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M2*0.4-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M2*0.4-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,4.0,1.55,3,4.0,1.55,0,0,0,0.0,0.0,0.4,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M2.5*0.45-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M2.5*0.45-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,5.0,2.0,3,5.0,2.0,0,0,0,0.0,0.0,0.45,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M3*0.5-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M3*0.5-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,6.0,2.4,4,6.0,2.4,0,0,0,0.0,0.0,0.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M4*0.7-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M4*0.7-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,8.0,3.15,4,8.0,3.15,0,0,0,0.0,0.0,0.7,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M5*0.5-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M5*0.5-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,10.0,4.0,3,10.0,4.0,0,0,0,0.0,0.0,0.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M5*0.75-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M5*0.75-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,10.0,4.0,3,10.0,4.0,0,0,0,0.0,0.0,0.75,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M5*0.8-H4 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M5*0.8-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,10.0,4.0,4,10.0,4.0,0,0,0,0.0,0.0,0.8,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M6*0.75-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M6*0.75-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,12.0,4.8,3,12.0,4.8,0,0,0,0.0,0.0,0.75,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M6*1.0-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M6*1.0-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,12.0,4.8,4,12.0,4.8,0,0,0,0.0,0.0,1.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M8*0.5-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M8*0.5-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,16.0,6.0,3,16.0,6.0,0,0,0,0.0,0.0,0.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M8*0.75-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M8*0.75-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,16.0,6.0,3,16.0,6.0,0,0,0,0.0,0.0,0.75,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M8*1.0-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M8*1.0-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,16.0,6.0,3,16.0,6.0,0,0,0,0.0,0.0,1.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M8*1.25-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M8*1.25-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,16.0,6.0,4,16.0,6.0,0,0,0,0.0,0.0,1.25,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M10*1.0-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M10*1.0-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,0.0,1.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M10*1.25-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M10*1.25-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,0.0,1.25,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M10*1.5-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M10*1.5-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,20.0,8.0,4,20.0,8.0,0,0,0,0.0,0.0,1.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*0.5-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*0.5-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,0.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*0.75-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*0.75-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,0.75,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*1.0-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*1.0-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,1.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*1.25-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*1.25-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,1.25,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*1.5-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*1.5-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,1.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M12*1.75-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M12*1.75-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,24.0,10.0,4,24.0,10.0,0,0,0,0.0,0.0,1.75,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M14*2.0-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M14*2.0-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,28.0,11.6,4,28.0,11.6,0,0,0,0.0,0.0,2.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M14*1.0-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M14*1.0-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,28.0,12.0,4,28.0,12.0,0,0,0,0.0,0.0,1.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M14*1.5-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M14*1.5-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,28.0,12.0,4,28.0,12.0,0,0,0,0.0,0.0,1.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M16*2.0-H14 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M16*2.0-H14,,Ti coated,TiAlN,Mist,100.0,0,14.0,32.0,13.0,4,32.0,13.0,0,0,0,0.0,0.0,2.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M16*1.5-H14 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M16*1.5-H14,,Ti coated,TiAlN,Mist,100.0,0,14.0,32.0,14.0,4,32.0,14.0,0,0,0,0.0,0.0,1.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M18*2.5-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M18*2.5-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,38.0,14.8,4,38.0,14.8,0,0,0,0.0,0.0,2.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M20*1.5-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M20*1.5-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,38.0,16.0,4,38.0,16.0,0,0,0,0.0,0.0,1.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M20*2.5-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M20*2.5-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,42.0,16.0,4,42.0,16.0,0,0,0,0.0,0.0,2.5,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-ISO-M24*3.0-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-ISO-M24*3.0-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,42.0,16.0,4,42.0,16.0,0,0,0,0.0,0.0,3.0,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-1/16-28-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-1/16-28-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,9.9,5.3,4,9.9,5.3,0,0,0,0.0,0.0,0.9071,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-1/16-28-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-1/16-28-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,14.0,6.0,4,14.0,6.0,0,0,0,0.0,0.0,0.9071,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-1/4-19-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-1/4-19-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,14.0,7.0,4,14.0,7.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-1/8-28-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-1/8-28-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,9.9,7.3,4,9.9,7.3,0,0,0,0.0,0.0,0.9071,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-1/4-19-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-1/4-19-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,18.0,8.0,4,18.0,8.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-1/8-28-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-1/8-28-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,14.0,8.0,4,14.0,8.0,0,0,0,0.0,0.0,0.9071,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-1/4-19-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-1/4-19-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,15.0,9.0,4,15.0,9.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-1/4-19-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-1/4-19-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,20.0,10.0,4,20.0,10.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT- 1/2-14-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT- 1/2-14-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,19.0,10.8,4,19.0,10.8,0,0,0,0.0,0.0,1.8143,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-3/8-19-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-3/8-19-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,14.0,11.0,4,14.0,11.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP- 1/2-14-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP- 1/2-14-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,20.0,12.0,4,20.0,12.0,0,0,0,0.0,0.0,1.8143,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-3/8-19-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-3/8-19-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,25.0,12.0,4,25.0,12.0,0,0,0,0.0,0.0,1.3368,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT- 1″-11-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT- 1″-11-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,27.0,14.3,4,27.0,14.3,0,0,0,0.0,0.0,2.3091,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT- 3/4-14-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT- 3/4-14-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,21.0,14.6,4,21.0,14.6,0,0,0,0.0,0.0,1.8143,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP- 1″-11-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP- 1″-11-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,32.0,16.0,4,32.0,16.0,0,0,0,0.0,0.0,2.3091,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP- 3/4-14-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP- 3/4-14-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,30.0,16.0,4,30.0,16.0,0,0,0,0.0,0.0,1.8143,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSPT-1″-11-H20 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSPT-1″-11-H20,,Ti coated,TiAlN,Mist,100.0,0,20.0,42.0,17.38,5,42.0,17.38,0,0,0,0.0,0.0,2.3091,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-BSP-1″-11-H20 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-BSP-1″-11-H20,,Ti coated,TiAlN,Mist,100.0,0,20.0,45.0,20.0,5,45.0,20.0,0,0,0,0.0,0.0,2.3091,55.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1/16-27-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1/16-27-H6,,Ti coated,TiAlN,Mist,60.0,0,6.0,9.4,5.4,4,9.4,5.4,0,0,0,0.0,0.0,0.9407,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1/4-18-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1/4-18-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,14.1,7.1,4,14.1,7.1,0,0,0,0.0,0.0,1.4111,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1/8-27-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1/8-27-H8,,Ti coated,TiAlN,Mist,60.0,0,8.0,9.4,7.4,4,9.4,7.4,0,0,0,0.0,0.0,0.9407,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1/4-18-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1/4-18-H10,,Ti coated,TiAlN,Mist,75.0,0,10.0,14.1,9.1,4,14.1,9.1,0,0,0,0.0,0.0,1.4111,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1/2-14-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1/2-14-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,18.1,10.8,4,18.1,10.8,0,0,0,0.0,0.0,1.8143,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-3/8-18-H12 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-3/8-18-H12,,Ti coated,TiAlN,Mist,75.0,0,12.0,14.1,11.1,4,14.1,11.1,0,0,0,0.0,0.0,1.4111,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-1″-11.5-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-1″-11.5-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,22.0,14.6,4,22.0,14.6,0,0,0,0.0,0.0,2.2087,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"TRZ-NPT-3/4-14-H16 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",TRZ-NPT-3/4-14-H16,,Ti coated,TiAlN,Mist,100.0,0,16.0,18.1,14.8,4,18.1,14.8,0,0,0,0.0,0.0,1.8143,60.0,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
